filter_level_1,filter_level_2,filter_level_3,variable_name,unit,value,scenario,year,geo
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Masters or professional degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Masters or professional degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Masters or professional degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Masters or professional degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Masters or professional degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Masters or professional degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Doctoral degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Doctoral degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Doctoral degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Doctoral degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Doctoral degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Natural gas sector","By education level - Natural gas sector - Doctoral degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - High school diploma or less","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - High school diploma or less","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - High school diploma or less","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - High school diploma or less","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - High school diploma or less","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - High school diploma or less","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Associates degree or some college","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Associates degree or some college","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Associates degree or some college","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Associates degree or some college","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Associates degree or some college","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Associates degree or some college","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Bachelors degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Bachelors degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Bachelors degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Bachelors degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Bachelors degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Bachelors degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Masters or professional degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Masters or professional degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Masters or professional degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Masters or professional degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Masters or professional degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Masters or professional degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Doctoral degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Doctoral degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Doctoral degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Doctoral degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Doctoral degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Nuclear sector","By education level - Nuclear sector - Doctoral degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - High school diploma or less","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - High school diploma or less","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - High school diploma or less","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - High school diploma or less","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - High school diploma or less","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - High school diploma or less","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Associates degree or some college","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Associates degree or some college","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Associates degree or some college","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Associates degree or some college","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Associates degree or some college","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Associates degree or some college","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Bachelors degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Bachelors degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Bachelors degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Bachelors degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Bachelors degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Bachelors degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Masters or professional degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Masters or professional degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Masters or professional degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Masters or professional degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Masters or professional degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Masters or professional degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Doctoral degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Doctoral degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Doctoral degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Doctoral degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Doctoral degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Oil sector","By education level - Oil sector - Doctoral degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - High school diploma or less","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - High school diploma or less","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - High school diploma or less","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - High school diploma or less","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - High school diploma or less","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - High school diploma or less","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Associates degree or some college","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Associates degree or some college","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Associates degree or some college","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Associates degree or some college","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Associates degree or some college","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Associates degree or some college","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Bachelors degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Bachelors degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Bachelors degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Bachelors degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Bachelors degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Bachelors degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Masters or professional degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Masters or professional degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Masters or professional degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Masters or professional degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Masters or professional degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Masters or professional degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Doctoral degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Doctoral degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Doctoral degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Doctoral degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Doctoral degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Solar PV sector","By education level - Solar PV sector - Doctoral degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - High school diploma or less","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - High school diploma or less","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - High school diploma or less","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - High school diploma or less","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - High school diploma or less","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - High school diploma or less","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Associates degree or some college","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Associates degree or some college","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Associates degree or some college","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Associates degree or some college","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Associates degree or some college","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Associates degree or some college","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Bachelors degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Bachelors degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Bachelors degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Bachelors degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Bachelors degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Bachelors degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Masters or professional degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Masters or professional degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Masters or professional degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Masters or professional degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Masters or professional degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Masters or professional degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Doctoral degree","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Doctoral degree","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Doctoral degree","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Doctoral degree","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Doctoral degree","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","By education level - Wind sector","By education level - Wind sector - Doctoral degree","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - All sectors","Related work experience - All sectors - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - Biomass sector","Related work experience - Biomass sector - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - None","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Up to 1 year","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Up to 1 year","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Up to 1 year","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Up to 1 year","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Up to 1 year","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Up to 1 year","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 1 to 4 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 1 to 4 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 1 to 4 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 1 to 4 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 1 to 4 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 1 to 4 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 4 to 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 4 to 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 4 to 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 4 to 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 4 to 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - 4 to 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Over 10 years","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Over 10 years","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Over 10 years","jobs","NA","E+RE-","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Over 10 years","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Over 10 years","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - CO2 sector","Related work experience - CO2 sector - Over 10 years","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - Coal sector","Related work experience - Coal sector - None","jobs","NA","E-B+","2020","national"
"IMPACTS","Jobs","Related work experience - Coal sector","Related work experience - Coal sector - None","jobs","NA","REF","2020","national"
"IMPACTS","Jobs","Related work experience - Coal sector","Related work experience - Coal sector - None","jobs","NA","E+","2020","national"
"IMPACTS","Jobs","Related work experience - Coal sector","Related work experience - Coal sector - None","jobs","NA","E-","2020","national"
"IMPACTS","Jobs","Related work experience - Coal sector","Related work experience - Coal sector - None","jobs","NA","E+RE+","2020","national"
"IMPACTS","Jobs","Related work experience - Coal sector","Related work experience - Coal sector - None","jobs","NA","E+RE-","2020","national"
