filter_level_1,filter_level_2,filter_level_3,variable_name,unit,value,scenario,year,geo
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest cropland","1000 hectares","8000","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest cropland","1000 hectares","8000","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest cropland","1000 hectares","8000","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest pasture","1000 hectares","1300","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest pasture","1000 hectares","1300","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest pasture","1000 hectares","1300","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest pasture","1000 hectares","1300","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest pasture","1000 hectares","1300","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Reforest pasture","1000 hectares","1300","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Restore productivity","1000 hectares","35700","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Restore productivity","1000 hectares","35700","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Restore productivity","1000 hectares","35700","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Restore productivity","1000 hectares","35700","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Restore productivity","1000 hectares","35700","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Restore productivity","1000 hectares","35700","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Total impacted (over 30 years)","1000 hectares","132177","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Total impacted (over 30 years)","1000 hectares","132177","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Total impacted (over 30 years)","1000 hectares","132177","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Total impacted (over 30 years)","1000 hectares","132177","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Total impacted (over 30 years)","1000 hectares","132177","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Low","Land impacted for carbon sink potential - Low - Total impacted (over 30 years)","1000 hectares","132177","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Accelerate regeneration","1000 hectares","6000","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Accelerate regeneration","1000 hectares","6000","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Accelerate regeneration","1000 hectares","6000","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Accelerate regeneration","1000 hectares","6000","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Accelerate regeneration","1000 hectares","6000","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Accelerate regeneration","1000 hectares","6000","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Avoid deforestation (over 30 years)","1000 hectares","11025","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Avoid deforestation (over 30 years)","1000 hectares","11025","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Avoid deforestation (over 30 years)","1000 hectares","11025","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Avoid deforestation (over 30 years)","1000 hectares","11025","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Avoid deforestation (over 30 years)","1000 hectares","11025","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Avoid deforestation (over 30 years)","1000 hectares","11025","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Extend rotation length","1000 hectares","106500","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Extend rotation length","1000 hectares","106500","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Extend rotation length","1000 hectares","106500","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Extend rotation length","1000 hectares","106500","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Extend rotation length","1000 hectares","106500","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Extend rotation length","1000 hectares","106500","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Improve plantations","1000 hectares","15800","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Improve plantations","1000 hectares","15800","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Improve plantations","1000 hectares","15800","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Improve plantations","1000 hectares","15800","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Improve plantations","1000 hectares","15800","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Improve plantations","1000 hectares","15800","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase retention of HWP","1000 hectares","0","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase retention of HWP","1000 hectares","0","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase retention of HWP","1000 hectares","0","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase retention of HWP","1000 hectares","0","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase retention of HWP","1000 hectares","0","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase retention of HWP","1000 hectares","0","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase trees outside forests","1000 hectares","4350","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase trees outside forests","1000 hectares","4350","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase trees outside forests","1000 hectares","4350","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase trees outside forests","1000 hectares","4350","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase trees outside forests","1000 hectares","4350","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Increase trees outside forests","1000 hectares","4350","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest cropland","1000 hectares","12000","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest cropland","1000 hectares","12000","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest cropland","1000 hectares","12000","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest cropland","1000 hectares","12000","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest cropland","1000 hectares","12000","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest cropland","1000 hectares","12000","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest pasture","1000 hectares","9400","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest pasture","1000 hectares","9400","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest pasture","1000 hectares","9400","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest pasture","1000 hectares","9400","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest pasture","1000 hectares","9400","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Reforest pasture","1000 hectares","9400","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Restore productivity","1000 hectares","71900","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Restore productivity","1000 hectares","71900","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Restore productivity","1000 hectares","71900","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Restore productivity","1000 hectares","71900","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Restore productivity","1000 hectares","71900","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Restore productivity","1000 hectares","71900","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Total impacted (over 30 years)","1000 hectares","236975","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Total impacted (over 30 years)","1000 hectares","236975","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Total impacted (over 30 years)","1000 hectares","236975","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Total impacted (over 30 years)","1000 hectares","236975","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Total impacted (over 30 years)","1000 hectares","236975","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - Mid","Land impacted for carbon sink potential - Mid - Total impacted (over 30 years)","1000 hectares","236975","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Accelerate regeneration","1000 hectares","8000","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Accelerate regeneration","1000 hectares","8000","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Accelerate regeneration","1000 hectares","8000","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Accelerate regeneration","1000 hectares","8000","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Accelerate regeneration","1000 hectares","8000","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Accelerate regeneration","1000 hectares","8000","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Avoid deforestation (over 30 years)","1000 hectares","11373","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Avoid deforestation (over 30 years)","1000 hectares","11373","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Avoid deforestation (over 30 years)","1000 hectares","11373","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Avoid deforestation (over 30 years)","1000 hectares","11373","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Avoid deforestation (over 30 years)","1000 hectares","11373","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Avoid deforestation (over 30 years)","1000 hectares","11373","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Extend rotation length","1000 hectares","154000","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Extend rotation length","1000 hectares","154000","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Extend rotation length","1000 hectares","154000","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Extend rotation length","1000 hectares","154000","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Extend rotation length","1000 hectares","154000","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Extend rotation length","1000 hectares","154000","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Improve plantations","1000 hectares","21000","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Improve plantations","1000 hectares","21000","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Improve plantations","1000 hectares","21000","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Improve plantations","1000 hectares","21000","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Improve plantations","1000 hectares","21000","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Improve plantations","1000 hectares","21000","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase retention of HWP","1000 hectares","0","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase retention of HWP","1000 hectares","0","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase retention of HWP","1000 hectares","0","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase retention of HWP","1000 hectares","0","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase retention of HWP","1000 hectares","0","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase retention of HWP","1000 hectares","0","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase trees outside forests","1000 hectares","5700","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase trees outside forests","1000 hectares","5700","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase trees outside forests","1000 hectares","5700","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase trees outside forests","1000 hectares","5700","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase trees outside forests","1000 hectares","5700","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Increase trees outside forests","1000 hectares","5700","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest cropland","1000 hectares","16000","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest cropland","1000 hectares","16000","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest cropland","1000 hectares","16000","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest cropland","1000 hectares","16000","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest cropland","1000 hectares","16000","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest cropland","1000 hectares","16000","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest pasture","1000 hectares","7500","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest pasture","1000 hectares","7500","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest pasture","1000 hectares","7500","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest pasture","1000 hectares","7500","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest pasture","1000 hectares","7500","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Reforest pasture","1000 hectares","7500","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Restore productivity","1000 hectares","59000","E+RE-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Restore productivity","1000 hectares","59000","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Restore productivity","1000 hectares","59000","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Restore productivity","1000 hectares","59000","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Restore productivity","1000 hectares","59000","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Restore productivity","1000 hectares","59000","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Total impacted (over 30 years)","1000 hectares","282573","REF","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Total impacted (over 30 years)","1000 hectares","282573","E+RE+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Total impacted (over 30 years)","1000 hectares","282573","E+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Total impacted (over 30 years)","1000 hectares","282573","E-","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Total impacted (over 30 years)","1000 hectares","282573","E-B+","2050","national"
"PILLAR 6: Land sinks","Forests","Land impacted for carbon sink potential - High","Land impacted for carbon sink potential - High - Total impacted (over 30 years)","1000 hectares","282573","E+RE-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Corn-ethanol to energy grasses","1000 tCO2e/y","-23286.02201","E+RE-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Corn-ethanol to energy grasses","1000 tCO2e/y","NA","REF","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Corn-ethanol to energy grasses","1000 tCO2e/y","-38875.97532","E-B+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Corn-ethanol to energy grasses","1000 tCO2e/y","-23286.02201","E+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Corn-ethanol to energy grasses","1000 tCO2e/y","-23286.02201","E+RE+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Corn-ethanol to energy grasses","1000 tCO2e/y","-23286.02201","E-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland measures","1000 tCO2e/y","-106430.11228","E+RE+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland measures","1000 tCO2e/y","-106430.11228","E+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland measures","1000 tCO2e/y","-106430.11228","E-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland measures","1000 tCO2e/y","-106430.11228","E+RE-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland measures","1000 tCO2e/y","-98673.84825","E-B+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland measures","1000 tCO2e/y","NA","REF","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Permanent conservation cover","1000 tCO2e/y","-3695.6611","E+RE-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Permanent conservation cover","1000 tCO2e/y","-3695.6611","E+RE+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Permanent conservation cover","1000 tCO2e/y","-3695.6611","E+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Permanent conservation cover","1000 tCO2e/y","-3695.6611","E-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Permanent conservation cover","1000 tCO2e/y","-3397.21214","E-B+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Permanent conservation cover","1000 tCO2e/y","NA","REF","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland to woody energy crops","1000 tCO2e/y","NA","E-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland to woody energy crops","1000 tCO2e/y","0","E-B+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland to woody energy crops","1000 tCO2e/y","NA","REF","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland to woody energy crops","1000 tCO2e/y","NA","E+RE-","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland to woody energy crops","1000 tCO2e/y","NA","E+","2050","national"
"PILLAR 6: Land sinks","Agriculture","Carbon sink potential - Moderate deployment","Carbon sink potential - Moderate deployment - Cropland to woody energy crops","1000 tCO2e/y","NA","E+RE+","2050","national"
